fx,time(s)
-427.02,8084.9
-427.02,8086.1
-427.02,8089.9
-427.03,8091.5
-427.03,8091.6
-427.03,8092.8
-427.03,8093.2
-427.03,8093.7
-427.03,8094.4
-427.03,8094.4
-427.03,8094.7
-427.03,8095.7
-427.03,8095.8
-427.03,8096.2
-427.03,8096.5
-427.03,8096.6
-427.03,8097.2
-427.03,8098.3
-427.03,8100.1
-427.03,8101.5
-427.03,8105
-427.03,8106.1
-427.04,8111.7
-427.04,8111.7
-427.04,8112.1
-427.04,8112.9
-427.04,8113
-427.04,8113.9
-427.04,8114.2
-427.04,8114.6
-427.04,8115.3
-427.04,8115.4
-427.04,8115.6
-427.04,8116.1
-427.04,8117.1
-427.04,8117.2
-427.04,8118.4
-427.04,8118.8
-427.04,8119
-427.04,8119.3
-427.04,8119.3
-427.04,8120.2
-427.04,8120.5
-427.04,8121
-427.04,8121.4
-427.04,8121.6
-427.04,8121.8
-427.04,8121.9
-427.04,8122.1
-427.04,8123.7
-427.04,8123.8
-427.04,8123.8
-427.04,8128.1
-427.04,8128.7
-427.04,8129.1
-427.05,8131.9
-427.05,8131.9
-427.05,8132.3
-427.05,8132.8
-427.05,8133
-427.05,8134.1
-427.05,8134.4
-427.05,8134.9
-427.05,8135
-427.05,8135.4
-427.05,8135.7
-427.05,8136
-427.05,8136.7
-427.05,8136.7
-427.05,8137.1
-427.06,8138.6
-427.06,8140.5
-427.06,8142.9
-427.06,8145.7
-427.06,8152.1
-427.06,8153
-427.06,8154.8
-427.06,8158.8
-427.06,8159.3
-427.06,8159.4
-427.06,8160
-427.06,8160.7
-427.06,8161.4
-427.06,8161.5
-427.06,8162.4
-427.06,8162.8
-427.06,8163.2
-427.06,8163.7
-427.06,8164.1
-427.06,8164.3
-427.06,8164.4
-427.06,8164.6
-427.06,8165.6
-427.07,8165.7
-427.07,8168.2
-427.07,8171
-427.07,8171.1
-427.07,8172.6
-427.07,8173.6
-427.07,8173.8
-427.07,8174.6
-427.07,8175.3
-427.07,8176.1
-427.07,8176.9
-427.07,8177.4
-427.07,8177.4
-427.07,8177.8
-427.07,8178
-427.08,8179.4
-427.08,8179.9
-427.08,8180.5
-427.08,8180.9
-427.08,8181.5
-427.08,8186.8
-427.08,8190
-427.08,8193.1
-427.08,8197.9
-427.08,8199.5
-427.08,8199.9
-427.08,8200.2
-427.08,8201.1
-427.08,8201.2
-427.08,8201.4
-427.08,8201.6
-427.08,8201.8
-427.08,8202.8
-427.08,8203.2
-427.08,8203.2
-427.08,8204.7
-427.08,8205.2
-427.08,8205.4
-427.08,8205.7
-427.08,8206.1
-427.08,8207.3
-427.08,8207.5
-427.08,8208.2
-427.08,8210
-427.08,8210.6
-427.08,8213.9
-427.08,8214.1
-427.09,8221
-427.09,8221.9
-427.09,8228
-427.09,8228.3
-427.09,8229.2
-427.09,8229.3
-427.09,8229.6
-427.09,8230.2
-427.09,8230.8
-427.09,8231
-427.09,8231.7
-427.09,8231.7
-427.09,8232.2
-427.09,8232.5
-427.09,8233.4
-427.09,8233.9
-427.09,8234
-427.09,8234.6
-427.09,8234.9
-427.1,8235
-427.1,8235.1
-427.1,8241
-427.1,8242.1
-427.1,8242.4
-427.1,8242.9
-427.1,8243.6
-427.1,8244.9
-427.1,8245.1
-427.1,8245.3
-427.1,8246.3
-427.1,8246.5
-427.1,8247
-427.1,8247.1
-427.1,8247.2
-427.1,8247.3
-427.1,8247.5
-427.1,8248.1
-427.11,8249.2
-427.11,8249.3
-427.11,8251.1
-427.11,8251.4
-427.11,8251.7
-427.11,8251.7
-427.11,8251.9
-427.11,8252.5
-427.11,8252.6
-427.11,8253.3
-427.11,8253.3
-427.11,8253.4
-427.11,8253.6
-427.11,8253.6
-427.11,8253.9
-427.11,8255.5
-427.11,8256.2
-427.11,8261.7
-427.11,8265
-427.11,8266.7
-427.12,8270
-427.12,8270.1
-427.12,8270.3
-427.12,8271.2
-427.12,8271.2
-427.12,8271.3
-427.12,8271.3
-427.12,8271.5
-427.12,8271.9
-427.12,8272.2
-427.12,8273.7
-427.12,8273.7
-427.12,8275.1
-427.12,8275.1
-427.12,8277
-427.12,8277.2
-427.12,8277.2
-427.12,8277.6
-427.12,8277.9
-427.12,8277.9
-427.12,8278.5
-427.12,8278.5
-427.12,8279
-427.12,8280.2
-427.12,8281.5
-427.12,8281.7
-427.12,8282.1
-427.12,8283
-427.12,8283.9
-427.12,8285.4
-427.12,8288.4
-427.12,8290.8
-427.12,8295.9
-427.12,8297.5
-427.13,8304.4
-427.13,8304.9
-427.13,8305.6
-427.13,8306.4
-427.13,8306.9
-427.13,8308.4
-427.13,8309.4
-427.13,8309.7
-427.13,8310.3
-427.13,8310.9
-427.13,8311.3
-427.14,8311.5
-427.14,8312.8
-427.14,8312.9
-427.14,8313.6
-427.14,8314.5
-427.14,8314.6
-427.14,8314.8
-427.14,8315
-427.14,8315.9
-427.14,8315.9
-427.14,8318.2
-427.14,8318.3
-427.14,8319.6
-427.14,8322.3
-427.14,8323.1
-427.14,8324.5
-427.14,8324.5
-427.14,8325
-427.14,8325
-427.14,8326.7
-427.14,8332
-427.14,8332.5
-427.14,8332.7
-427.14,8332.9
-427.14,8334.6
-427.14,8334.7
-427.14,8336.3
-427.14,8336.6
-427.14,8336.7
-427.14,8338.1
-427.14,8338.6
-427.15,8338.9
-427.15,8339.8
-427.15,8341.1
-427.15,8341.3
-427.15,8342.1
-427.15,8344.6
-427.15,8345.8
-427.15,8345.8
-427.15,8346.2
-427.15,8346.8
-427.15,8347.3
-427.15,8347.5
-427.15,8348
-427.15,8348.4
-427.15,8348.8
-427.15,8350.4
-427.15,8350.9
-427.15,8351.4
-427.15,8352.7
-427.15,8353
-427.15,8353
-427.15,8356.3
-427.15,8359.6
-427.16,8359.7
-427.16,8359.8
-427.16,8359.8
-427.16,8360.4
-427.16,8360.4
-427.16,8360.7
-427.16,8362.9
-427.16,8364
-427.16,8364.5
-427.16,8364.7
-427.16,8364.8
-427.16,8365.3
-427.16,8365.3
-427.16,8365.4
-427.16,8365.5
-427.16,8366.5
-427.16,8367.8
-427.16,8368.8
-427.16,8370.8
-427.16,8373.5
-427.16,8377.2
-427.17,8380.3
-427.17,8380.4
-427.17,8381
-427.17,8381.7
-427.17,8382.6
-427.17,8383.5
-427.17,8383.9
-427.17,8384.7
-427.17,8384.8
-427.17,8384.9
-427.17,8384.9
-427.17,8385
-427.17,8386.1
-427.17,8387
-427.17,8387.1
-427.17,8392.1
-427.17,8394
-427.17,8400.8
-427.17,8406.6
-427.18,8407.6
-427.18,8408.1
-427.18,8408.7
-427.18,8409.9
-427.18,8410.2
-427.18,8410.5
-427.18,8410.7
-427.18,8410.8
-427.18,8411
-427.18,8411.4
-427.18,8411.9
-427.18,8412.4
-427.18,8413
-427.18,8414.6
-427.18,8414.7
-427.18,8414.9
-427.18,8417.3
-427.18,8417.8
-427.18,8420.4
-427.18,8431.3
-427.18,8431.4
-427.18,8433
-427.18,8433
-427.18,8433.3
-427.18,8433.8
-427.18,8435
-427.18,8435.2
-427.18,8435.3
-427.18,8435.3
-427.18,8436.7
-427.18,8436.7
-427.18,8436.7
-427.18,8436.9
-427.18,8437.4
-427.18,8440.5
-427.18,8440.8
-427.19,8442.2
-427.19,8442.9
-427.19,8444.8
-427.19,8448.7
-427.19,8449.1
-427.19,8455.9
-427.19,8460.5
-427.19,8461.5
-427.19,8462.7
-427.19,8462.7
-427.19,8462.9
-427.19,8463
-427.19,8464.1
-427.19,8464.3
-427.19,8464.8
-427.19,8465.2
-427.19,8465.3
-427.19,8466.3
-427.19,8466.4
-427.19,8466.7
-427.19,8468.5
-427.19,8469.6
-427.19,8469.8
-427.19,8470.8
-427.19,8470.9
-427.19,8471.5
-427.19,8471.7
-427.19,8472.1
-427.19,8472.3
-427.19,8473
-427.19,8475.5
-427.19,8476.1
-427.2,8476.4
-427.2,8477.6
-427.2,8479.9
-427.2,8480.1
-427.2,8480.4
-427.2,8482.3
-427.2,8483.2
-427.2,8484
-427.2,8488.2
-427.2,8490.2
-427.2,8490.4
-427.2,8490.5
-427.2,8490.6
-427.2,8490.7
-427.2,8491.9
-427.2,8493
-427.2,8494.5
-427.2,8494.6
-427.2,8494.9
-427.2,8495.1
-427.2,8496
-427.2,8496.2
-427.21,8497.4
-427.21,8498.8
-427.21,8503.4
-427.21,8506.7
-427.21,8507.9
-427.21,8510.2
-427.21,8510.9
-427.21,8515.7
-427.21,8515.9
-427.21,8517.1
-427.21,8517.8
-427.21,8518.3
-427.21,8519.4
-427.21,8520.2
-427.21,8520.7
-427.21,8521
-427.21,8521.8
-427.21,8522
-427.21,8522.3
-427.21,8523
-427.21,8523.1
-427.21,8523.6
-427.21,8524.1
-427.21,8524.1
-427.21,8524.5
-427.21,8525.1
-427.21,8530
-427.21,8531.4
-427.21,8532.6
-427.21,8534.4
-427.22,8534.4
-427.22,8534.6
-427.22,8535.1
-427.22,8535.5
-427.22,8536.3
-427.22,8537.5
-427.22,8537.6
-427.23,8537.8
-427.23,8538
-427.23,8538.2
-427.23,8538.2
-427.23,8538.3
-427.23,8538.7
-427.23,8538.9
-427.23,8540.4
-427.23,8540.5
-427.23,8541
-427.23,8541.2
-427.23,8542.1
-427.23,8542.7
-427.23,8543.6
-427.23,8543.7
-427.23,8543.7
-427.23,8544.2
-427.25,8545.2
-427.25,8545.7
-427.25,8546.3
-427.25,8546.7
-427.25,8547.1
-427.25,8547.3
-427.25,8547.4
-427.25,8547.6
-427.25,8548.7
-427.25,8548.9
-427.25,8550.8
-427.25,8550.8
-427.25,8550.9
-427.25,8551.9
-427.25,8552.9
-427.25,8553
-427.25,8553.7
-427.25,8557.3
-427.25,8560.9
-427.25,8567.7
-427.25,8579.1
-427.26,8579.5
-427.26,8579.5
-427.26,8580.1
-427.26,8580.1
-427.26,8580.4
-427.26,8581.1
-427.26,8581.1
-427.26,8581.7
-427.26,8582.8
-427.26,8583.6
-427.26,8584.4
-427.26,8584.5
-427.26,8585.5
-427.26,8585.6
-427.27,8586.4
-427.27,8586.5
-427.27,8586.8
-427.27,8587
-427.27,8588.2
-427.27,8588.4
-427.27,8590.1
-427.27,8590.4
-427.27,8590.8
-427.27,8591.2
-427.27,8591.3
-427.27,8591.8
-427.27,8591.8
-427.27,8593.6
-427.27,8596.5
-427.27,8597.7
-427.27,8601.4
-427.27,8601.6
-427.27,8612.3
-427.27,8613.5
-427.27,8621
-427.28,8627.8
-427.28,8631.8
-427.28,8654.9
-427.28,8655.2
-427.28,8655.4
-427.28,8655.7
-427.28,8656.5
-427.28,8656.8
-427.28,8657.3
-427.28,8657.6
-427.28,8657.6
-427.28,8659.4
-427.28,8660.1
-427.28,8660.7
-427.28,8661.3
-427.28,8663.7
-427.28,8665.5
-427.28,8665.7
-427.28,8668.4
-427.28,8670.8
-427.28,8671.2
-427.28,8677.7
-427.28,8682.2
-427.28,8685.1
-427.28,8689.1
-427.28,8689.8
-427.28,8690.8
-427.28,8691.2
-427.28,8691.8
-427.28,8692
-427.28,8692.7
-427.28,8693.1
-427.28,8693.7
-427.28,8694.2
-427.28,8694.6
-427.28,8695.3
-427.28,8695.6
-427.28,8697.2
-427.28,8697.9
-427.28,8698.3
-427.28,8700.5
-427.29,8709.6
-427.29,8711.1
-427.29,8713.5
-427.29,8716.5
-427.29,8722.3
-427.29,8723.3
-427.29,8723.7
-427.29,8724.3
-427.29,8725.1
-427.29,8725.3
-427.29,8725.5
-427.29,8726.1
-427.29,8726.8
-427.29,8727.2
-427.29,8728
-427.29,8729.6
-427.29,8730.1
-427.29,8730.3
-427.29,8730.4
-427.29,8731.2
-427.29,8733.4
-427.3,8737
-427.3,8737.1
-427.3,8737.6
-427.3,8738.1
-427.3,8738.4
-427.3,8739.3
-427.3,8739.5
-427.3,8739.6
-427.3,8739.9
-427.3,8740.1
-427.3,8741
-427.3,8741.3
-427.3,8741.6
-427.3,8742.3
-427.3,8745
-427.3,8747.1
-427.31,8750.7
-427.31,8751
-427.31,8751.5
-427.31,8752.9
-427.31,8752.9
-427.31,8753.2
-427.31,8754.1
-427.31,8754.9
-427.31,8756.3
-427.31,8756.9
-427.31,8757.6
-427.31,8758.1
-427.31,8759.4
-427.31,8759.7
-427.31,8763.7
-427.31,8769.8
-427.31,8771.8
-427.31,8775.3
-427.31,8777.1
-427.31,8781.5
-427.31,8785.1
-427.31,8787.4
-427.31,8792
-427.31,8793.6
-427.31,8798.9
-427.31,8799
-427.31,8799.2
-427.31,8799.3
-427.31,8799.5
-427.31,8800.9
-427.31,8801.7
-427.31,8802
-427.31,8803
-427.31,8804.5
-427.31,8804.6
-427.31,8804.6
-427.31,8804.7
-427.32,8804.8
-427.32,8814.2
-427.32,8826
-427.32,8826.7
-427.32,8833.8
-427.32,8835.5
-427.32,8837.5
-427.32,8837.7
-427.32,8837.9
-427.32,8838.3
-427.32,8840.5
-427.32,8840.7
-427.32,8840.8
-427.32,8841.3
-427.32,8841.4
-427.32,8842.1
-427.32,8842.2
-427.32,8842.7
-427.32,8843.8
-427.32,8845.9
-427.32,8846.1
-427.32,8847.9
-427.32,8853
-427.32,8853.7
-427.32,8865.3
-427.32,8869
-427.32,8874
-427.35,8874.9
-427.35,8875.4
-427.35,8875.5
-427.35,8875.6
-427.35,8876
-427.35,8876
-427.35,8876.1
-427.35,8876.2
-427.35,8876.2
-427.35,8876.7
-427.35,8877.6
-427.35,8878.5
-427.35,8879.1
-427.35,8879.5
-427.35,8880.2
-427.35,8882.6
-427.35,8884.6
-427.35,8885.8
-427.35,8887.8
-427.36,8888.4
-427.36,8888.6
-427.36,8888.6
-427.36,8888.8
-427.36,8889.4
-427.36,8889.9
-427.36,8889.9
-427.36,8890.3
-427.36,8890.8
-427.36,8891.6
-427.36,8891.8
-427.36,8892.8
-427.36,8894.3
-427.36,8896
-427.36,8897
-427.36,8907.1
-427.36,8912.7
-427.39,8915.6
-427.39,8915.7
-427.39,8915.8
-427.39,8916.5
-427.39,8917.3
-427.39,8917.6
-427.39,8918.4
-427.39,8919.9
-427.39,8920.2
-427.39,8920.6
-427.39,8920.7
-427.39,8921
-427.39,8924.6
-427.39,8929.2
-427.39,8931.9
-427.39,8934.2
-427.4,8936.1
-427.4,8937.3
-427.4,8938
-427.4,8938.3
-427.4,8951.5
-427.42,8956.3
-427.42,8956.7
-427.42,8957.7
-427.42,8958.8
-427.42,8959.1
-427.42,8959.2
-427.42,8960
-427.42,8960.7
-427.42,8960.7
-427.42,8961
-427.42,8961.1
-427.42,8961.5
-427.42,8962.6
-427.42,8963.2
-427.42,8963.3
-427.42,8965.1
-427.42,8965.4
-427.42,8966
-427.42,8966.7
-427.42,8967
-427.42,8967.4
-427.42,8967.8
-427.42,8968.1
-427.42,8969.3
-427.42,8969.4
-427.42,8973.7
-427.42,8975
-427.42,8982.9
-427.42,8984.6
-427.42,8990.1
-427.43,8990.5
-427.43,8990.6
-427.43,8990.6
-427.43,8991
-427.43,8991.5
-427.43,8993.4
-427.43,8993.8
-427.43,8993.9
-427.43,8994.6
-427.43,8994.9
-427.43,8995.6
-427.43,8995.9
-427.43,8996.2
-427.43,8996.3
-427.43,9005.8
-427.44,9011
-427.44,9014
-427.44,9014.1
-427.44,9014.2
-427.44,9014.5
-427.44,9015.2
-427.44,9015.8
-427.44,9015.9
-427.44,9016
-427.44,9016.4
-427.44,9016.7
-427.44,9017.9
-427.44,9022.9
-427.45,9024.7
-427.45,9026.1
-427.45,9026.5
-427.45,9027.7
-427.45,9027.7
-427.45,9028.3
-427.45,9028.8
-427.45,9028.9
-427.45,9029
-427.45,9029.1
-427.45,9029.8
-427.45,9030.2
-427.45,9031.7
-427.45,9032
-427.45,9033.7
-427.45,9034.4
-427.45,9034.4
-427.45,9034.7
-427.45,9034.9
-427.45,9035.1
-427.45,9035.6
-427.45,9035.6
-427.45,9035.6
-427.45,9035.8
-427.45,9036.2
-427.45,9036.3
-427.45,9052.6
-427.45,9055.9
-427.45,9060.3
-427.46,9066.2
-427.46,9067.7
-427.46,9073.1
-427.46,9073.2
-427.46,9073.5
-427.46,9073.6
-427.46,9073.6
-427.46,9073.8
-427.46,9074.5
-427.46,9075.1
-427.46,9076
-427.46,9076.1
-427.46,9076.3
-427.46,9076.9
-427.46,9078.9
-427.47,9080.1
-427.47,9080.4
-427.47,9081.8
-427.47,9087.1
-427.47,9087.4
-427.47,9088.2
-427.47,9089.6
-427.47,9089.7
-427.47,9090
-427.47,9090.3
-427.47,9091
-427.47,9091.5
-427.47,9091.6
-427.47,9091.8
-427.47,9092.4
-427.48,9094
-427.48,9095.4
-427.48,9098.1
-427.48,9098.7
-427.48,9101
-427.48,9108
-427.48,9108.2
-427.48,9108.4
-427.48,9109.1
-427.48,9110
-427.48,9110
-427.48,9110.3
-427.48,9111
-427.48,9114
-427.48,9114.6
-427.48,9114.7
-427.48,9114.7
-427.48,9115
-427.48,9117.4
-427.48,9119.3
-427.48,9119.4
-427.48,9122
-427.48,9123.6
-427.48,9130.8
-427.48,9135.6
-427.48,9136
-427.49,9143.1
-427.49,9144.2
-427.49,9144.3
-427.49,9145.1
-427.49,9145.1
-427.49,9145.3
-427.49,9147.5
-427.49,9147.8
-427.49,9148.3
-427.49,9149
-427.49,9150.2
-427.49,9151.1
-427.49,9151.1
-427.49,9151.2
-427.49,9151.9
-427.49,9152.2
-427.49,9152.2
-427.49,9154.1
-427.49,9154.4
-427.49,9154.6
-427.49,9154.8
-427.49,9155.7
-427.49,9157.2
-427.5,9157.2
-427.5,9158
-427.5,9158.2
-427.5,9158.3
-427.5,9159.1
-427.5,9160.6
-427.5,9160.8
-427.5,9161.1
-427.5,9161.1
-427.5,9161.5
-427.5,9161.6
-427.5,9162.1
-427.5,9162.6
-427.5,9163
-427.5,9163.4
-427.5,9167.3
-427.5,9168.8
-427.51,9171.3
-427.52,9178.3
-427.52,9178.9
-427.52,9179.7
-427.52,9180.4
-427.52,9180.6
-427.52,9180.7
-427.52,9181.4
-427.52,9182.8
-427.52,9183.4
-427.52,9183.8
-427.52,9185.3
-427.52,9185.4
-427.52,9186.2
-427.52,9189
-427.52,9192.2
-427.52,9192.3
-427.52,9193
-427.52,9194.4
-427.52,9195.4
-427.52,9197.1
-427.52,9199.2
-427.52,9200.7
-427.53,9206.2
-427.53,9206.6
-427.53,9207
-427.53,9207.1
-427.53,9207.5
-427.53,9207.6
-427.53,9208.6
-427.53,9211.5
-427.53,9211.9
-427.53,9212.6
-427.53,9212.6
-427.53,9212.7
-427.53,9213.4
-427.53,9216.9
-427.53,9219.1
-427.53,9220.3
-427.53,9222
-427.53,9222.7
-427.54,9227.3
-427.54,9227.6
-427.54,9228.1
-427.54,9228.3
-427.54,9228.5
-427.54,9228.9
-427.54,9229.8
-427.54,9230.3
-427.54,9230.3
-427.54,9230.7
-427.54,9230.8
-427.54,9231.9
-427.54,9232.5
-427.54,9236
-427.54,9239
-427.54,9241
-427.54,9241.3
-427.54,9241.6
-427.55,9248.2
-427.55,9248.9
-427.55,9249
-427.55,9249.4
-427.55,9249.6
-427.55,9250.2
-427.55,9250.3
-427.55,9251.6
-427.55,9251.6
-427.55,9252.9
-427.55,9253.4
-427.55,9253.5
-427.55,9253.9
-427.55,9255.2
-427.55,9256.3
-427.55,9265.4
-427.55,9266.2
-427.55,9276.2
-427.55,9280.8
-427.55,9280.9
-427.55,9283.3
-427.55,9290.3
-427.55,9291.3
-427.55,9291.5
-427.55,9291.8
-427.55,9293
-427.55,9293.8
-427.55,9294
-427.55,9294.3
-427.55,9295.1
-427.55,9297.1
-427.55,9297.1
-427.56,9297.4
-427.56,9298.8
-427.56,9299.3
-427.56,9302.8
-427.56,9303.3
-427.56,9303.6
-427.56,9307.2
-427.56,9311.3
-427.57,9318.3
-427.57,9318.9
-427.57,9319.5
-427.57,9319.7
-427.57,9320.5
-427.57,9320.5
-427.57,9320.9
-427.57,9322.7
-427.57,9322.7
-427.57,9324.1
-427.57,9324.2
-427.57,9324.9
-427.58,9325.3
-427.58,9325.5
-427.58,9325.9
-427.58,9326.7
-427.58,9326.9
-427.58,9327.8
-427.58,9328.6
-427.58,9328.8
-427.58,9330.2
-427.58,9330.9
-427.58,9331.9
-427.58,9332.4
-427.58,9334.6
-427.58,9335.6
-427.58,9337.4
-427.58,9340.1
-427.58,9342.5
-427.58,9343.5
-427.58,9361
-427.58,9361.3
-427.59,9368.1
-427.59,9368.8
-427.59,9369.1
-427.59,9369.4
-427.59,9369.8
-427.59,9370.1
-427.59,9370.6
-427.59,9370.7
-427.59,9371.3
-427.59,9371.8
-427.59,9373.2
-427.59,9373.4
-427.59,9373.5
-427.59,9375.6
-427.59,9376.3
-427.59,9377.6
-427.59,9378.4
-427.59,9380
-427.59,9389.1
-427.59,9389.7
-427.59,9390
-427.59,9390.1
-427.59,9390.2
-427.59,9390.6
-427.59,9391.2
-427.59,9391.8
-427.59,9392.6
-427.59,9392.8
-427.59,9392.9
-427.59,9394.1
-427.59,9394.7
-427.59,9394.9
-427.6,9396.2
-427.6,9396.2
-427.6,9396.3
-427.6,9397.6
-427.6,9399.2
-427.6,9403.4
-427.6,9403.5
-427.6,9403.9
-427.6,9404.2
-427.6,9404.3
-427.6,9404.4
-427.6,9404.5
-427.6,9405.8
-427.6,9407.8
-427.6,9408.4
-427.6,9408.6
-427.6,9409.4
-427.6,9410
-427.61,9410.6
-427.61,9411.6
-427.61,9412.2
-427.61,9413.7
-427.61,9413.9
-427.61,9414.2
-427.61,9414.5
-427.61,9414.6
-427.61,9415
-427.61,9415.4
-427.61,9415.7
-427.61,9415.9
-427.61,9416.2
-427.61,9416.4
-427.61,9416.8
-427.61,9421.4
-427.61,9422.9
-427.61,9425.5
-427.61,9431.9
-427.61,9439.9
-427.61,9446.1
-427.61,9455.5
-427.61,9460.2
-427.61,9460.5
-427.62,9467.6
-427.62,9468.1
-427.62,9468.2
-427.62,9468.7
-427.62,9468.9
-427.62,9469
-427.62,9469.7
-427.62,9470.7
-427.62,9470.9
-427.62,9471.4
-427.62,9472.7
-427.62,9472.9
-427.62,9473.3
-427.62,9474.7
-427.62,9476.5
-427.62,9476.6
-427.62,9478.3
-427.62,9481.7
-427.62,9481.9
-427.62,9482.1
-427.62,9482.2
-427.62,9482.9
-427.62,9483.6
-427.62,9483.7
-427.62,9485.2
-427.62,9485.3
-427.62,9485.7
-427.62,9487.2
-427.62,9487.4
-427.62,9487.7
-427.62,9488.3
-427.62,9489.1
-427.62,9499
-427.62,9499.4
-427.62,9503.3
-427.62,9506.7
-427.63,9510.4
-427.63,9513.6
-427.63,9517.6
-427.63,9517.6
-427.63,9538.2
-427.63,9538.9
-427.63,9539.2
-427.63,9540.5
-427.63,9540.6
-427.63,9541.5
-427.63,9541.5
-427.63,9541.7
-427.63,9542.2
-427.63,9542.3
-427.63,9542.5
-427.63,9542.5
-427.63,9543.6
-427.63,9545
-427.63,9545.6
-427.63,9546
-427.63,9550.9
-427.64,9553.1
-427.64,9553.4
-427.64,9553.5
-427.64,9553.6
-427.64,9554.1
-427.64,9554.4
-427.64,9554.5
-427.64,9554.7
-427.64,9555.4
-427.64,9556.3
-427.64,9556.4
-427.64,9558.8
-427.64,9559
-427.64,9560.1
-427.64,9560.3
-427.64,9567.3
-427.64,9567.4
-427.64,9574.5
-427.64,9575.7
-427.64,9588.7
-427.64,9588.8
-427.64,9588.8
-427.64,9588.8
-427.64,9588.9
-427.64,9591.3
-427.64,9591.3
-427.64,9591.5
-427.64,9591.9
-427.64,9593
-427.64,9593.3
-427.64,9593.5
-427.64,9593.8
-427.64,9594.3
-427.64,9594.4
-427.64,9595
-427.64,9596.1
-427.64,9596.1
-427.64,9596.3
-427.64,9596.5
-427.65,9603.4
-427.65,9604.3
-427.65,9605.3
-427.65,9610.3
-427.65,9610.6
-427.65,9611.1
-427.65,9611.2
-427.65,9612.2
-427.65,9612.6
-427.65,9613.4
-427.65,9613.7
-427.65,9613.8
-427.65,9613.9
-427.65,9614.7
-427.65,9615.1
-427.65,9615.2
-427.65,9615.9
-427.65,9616.6
-427.65,9617.8
-427.65,9620.4
-427.65,9623.1
-427.65,9625.1
-427.65,9625.9
-427.65,9626.2
-427.65,9626.7
-427.65,9626.8
-427.65,9626.8
-427.65,9627.2
-427.65,9627.2
-427.65,9627.9
-427.65,9628.5
-427.65,9628.6
-427.65,9628.6
-427.65,9630.4
-427.65,9630.6
-427.65,9633.6
-427.65,9636.2
-427.65,9640.8
-427.65,9641.4
-427.65,9646.5
-427.66,9653.6
-427.66,9658.4
-427.66,9660.6
-427.66,9667.9
-427.66,9675.1
-427.66,9675.6
-427.66,9675.6
-427.66,9675.7
-427.66,9676.3
-427.66,9677.7
-427.66,9678.7
-427.66,9678.9
-427.66,9679.1
-427.66,9679.2
-427.66,9679.2
-427.66,9680.6
-427.66,9681.3
-427.66,9681.8
-427.66,9683.4
-427.66,9687.8
-427.66,9694.4
-427.66,9695.5
-427.66,9696.4
-427.66,9704.1
-427.66,9706.3
-427.66,9708.1
-427.66,9717.9
-427.66,9725
-427.66,9728.9
-427.67,9739.3
-427.67,9739.5
-427.67,9739.8
-427.67,9739.9
-427.67,9740.5
-427.67,9740.9
-427.67,9741.4
-427.67,9741.5
-427.67,9741.7
-427.67,9742.3
-427.67,9742.6
-427.67,9743.1
-427.67,9743.3
-427.67,9744.1
-427.67,9744.7
-427.67,9744.7
-427.67,9746.4
-427.67,9752.2
-427.67,9753.6
-427.67,9760.7
-427.67,9767.8
-427.67,9768.4
-427.67,9774.8
-427.67,9778.1
-427.67,9782
-427.67,9789.2
-427.67,9789.4
-427.67,9789.7
-427.67,9789.9
-427.67,9790.3
-427.67,9790.4
-427.67,9792
-427.67,9793.2
-427.67,9794.9
-427.67,9795.4
-427.67,9795.4
-427.67,9795.9
-427.67,9796.2
-427.67,9796.3
-427.67,9802.2
-427.67,9803.6
-427.67,9803.9
-427.67,9805.9
-427.67,9820.8
-427.67,9825.3
-427.68,9832.4
-427.68,9839.6
-427.68,9840
-427.68,9840.9
-427.68,9841.3
-427.68,9842
-427.68,9842.2
-427.68,9843.4
-427.68,9843.8
-427.68,9844.1
-427.68,9844.3
-427.68,9844.3
-427.68,9844.4
-427.68,9845.1
-427.68,9845.2
-427.68,9845.4
-427.68,9845.6
-427.68,9846.5
-427.68,9846.9
-427.68,9848.4
-427.68,9854.3
-427.68,9859.7
-427.68,9861.6
-427.68,9868.9
-427.68,9868.9
-427.68,9871.4
-427.68,9876.2
-427.68,9876.9
-427.68,9877.6
-427.68,9878.9
-427.68,9879.4
-427.68,9880
-427.68,9880.4
-427.68,9880.7
-427.68,9881
-427.68,9881.3
-427.68,9881.5
-427.68,9882.1
-427.68,9883.5
-427.68,9883.7
-427.68,9886.7
-427.68,9889
-427.69,9890.7
-427.69,9898.4
-427.69,9904.9
-427.69,9909.1
-427.69,9910.6
-427.69,9912
-427.69,9926.2
-427.69,9929.1
-427.69,9940.4
-427.69,9940.4
-427.69,9941.3
-427.69,9942.3
-427.69,9942.5
-427.69,9943.1
-427.69,9943.2
-427.69,9943.2
-427.69,9943.2
-427.69,9944.5
-427.69,9944.6
-427.69,9945.3
-427.69,9945.9
-427.69,9946.2
-427.69,9947.6
-427.69,9948.9
-427.69,9949
-427.69,9955.7
-427.69,9956.3
-427.69,9961.9
-427.69,9963.1
-427.7,9969.1
-427.7,9970.1
-427.7,9970.9
-427.7,9971.3
-427.7,9971.5
-427.7,9972.1
-427.7,9972.9
-427.7,9973.4
-427.7,9975.1
-427.7,9975.1
-427.7,9975.5
-427.7,9976
-427.7,9976.7
-427.7,9976.9
-427.7,9979.1
-427.7,9983.6
-427.7,9989.7
-427.7,9990.7
-427.7,9997.9
-427.7,10003
-427.7,10012
-427.7,10019
-427.7,10023
