time,_Cyt__CCND,_Cyt__CCNE_CDKN1A_B_,_Cyt__E2F_DBD_RB1_Ser332u_,_Cyt__E2F_DBD_RB1_Ser332p_,_Cyt__CCNA_CDKN1A_B_,_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_,_Cyt__E2F_DBD_RB1_1_Ser332u__RB1_E2F_1_Ser807_Ser811u_,_Cyt__E2F_DBD_RB1_1_Ser332p__RB1_E2F_1_Ser807_Ser811u_,_Cyt__RB1_E2F_Ser807_Ser811u_,_Cyt__RB1_E2F_Ser807_Ser811p_,_Cyt__PPP2R2B_ENSA_ARPP19_,_Cyt__APC_FBXO5_FZR1_CDC20_Ser355u_,_Cyt__CDC20_APC_,_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__CDC20_APC_1_,_Cyt__APC_FBXO5_FZR1_CDC20_Ser355p_,_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_,_Cyt__FZR1_APC_FBXO5_nTermu_,_Cyt__FZR1_APC_FBXO5_nTermp_,_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Cyt__FBXO5_APC_FZR1_Ser182u_,_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_,_Cyt__FBXO5_APC_FZR1_Ser182p_,_Cyt__FOXM1_DBD_Thr600u_,_Cyt__FOXM1_DBD_Thr600p_,_Cyt__WEE1_Ser123u_,_Cyt__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_,_Cyt__WEE1_Ser123p_,_Cyt__CDC25_pSitesp_,_Cyt__CDC25_pSitesu_,_Cyt__MASTL_Thr198u_,_Cyt__MASTL_Thr198p_,_Cyt__ENSA_ARPP19_PPP2R2B_Ser62_Ser67u_,_Cyt__ENSA_ARPP19_PPP2R2B_Ser62_Ser67p_,_Cyt__ENSA_ARPP19_PPP2R2B_1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP19_1_,_Cyt__SKP2,_Cyt__TP53_DBD_Ser15p_,_Cyt__FOXO_DBD_,_Num__NUP_pSitesu_,_Nuc__CCND,_Nuc__CCNE_CDKN1A_B_,_Nuc__E2F_DBD_RB1_Ser332u_,_Nuc__E2F_DBD_RB1_Ser332p_,_Nuc__CCNA_CDKN1A_B_,_Nuc__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_,_Nuc__E2F_DBD_RB1_1_Ser332u__RB1_E2F_1_Ser807_Ser811u_,_Nuc__E2F_DBD_RB1_1_Ser332p__RB1_E2F_1_Ser807_Ser811u_,_Nuc__RB1_E2F_Ser807_Ser811u_,_Nuc__RB1_E2F_Ser807_Ser811p_,_Nuc__PPP2R2B_ENSA_ARPP19_,_Nuc__APC_FBXO5_FZR1_CDC20_Ser355u_,_Nuc__CDC20_APC_,_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355p__CDC20_APC_1_,_Nuc__APC_FBXO5_FZR1_CDC20_Ser355p_,_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_,_Nuc__FZR1_APC_FBXO5_nTermu_,_Nuc__FZR1_APC_FBXO5_nTermp_,_Nuc__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Nuc__FBXO5_APC_FZR1_Ser182u_,_Nuc__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_,_Nuc__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_,_Nuc__FBXO5_APC_FZR1_Ser182p_,_Nuc__FOXM1_DBD_Thr600u_,_Nuc__FOXM1_DBD_Thr600p_,_Nuc__CCNB_promoter_FOXM1_1__FOXM1_DBD_1_Thr600p_,_Nuc__CCNB_promoter_FOXM1_,_Nuc__CDC20_promoter_FOXM1_,_Nuc__CDC20_promoter_FOXM1_1__FOXM1_DBD_1_Thr600p_,_Nuc__WEE1_Ser123u_,_Nuc__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_,_Nuc__WEE1_Ser123p_,_Nuc__CDC25_pSitesp_,_Nuc__CDC25_pSitesu_,_Nuc__MASTL_Thr198u_,_Nuc__MASTL_Thr198p_,_Nuc__ENSA_ARPP19_PPP2R2B_Ser62_Ser67u_,_Nuc__ENSA_ARPP19_PPP2R2B_Ser62_Ser67p_,_Nuc__ENSA_ARPP19_PPP2R2B_1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP19_1_,_Nuc__CCNE_promoter_E2F_,_Nuc__CCNA_promoter_E2F_,_Nuc__E2F_promoter_E2F_,_Nuc__FBXO5_promoter_E2F_,_Nuc__FOXM1_promoter_E2F_,_Nuc__CCNE_promoter_E2F_1__E2F_DBD_1_RB1_Ser332u_,_Nuc__CCNA_promoter_E2F_1__E2F_DBD_1_RB1_Ser332u_,_Nuc__E2F_DBD_1_RB1_Ser332u__E2F_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332u__FBXO5_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332u__FOXM1_promoter_E2F_1_,_Nuc__CCNE_promoter_E2F_1__E2F_DBD_1_RB1_Ser332p_,_Nuc__CCNA_promoter_E2F_1__E2F_DBD_1_RB1_Ser332p_,_Nuc__E2F_DBD_1_RB1_Ser332p__E2F_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332p__FBXO5_promoter_E2F_1_,_Nuc__E2F_DBD_1_RB1_Ser332p__FOXM1_promoter_E2F_1_,_Nuc__SKP2,_Nuc__TP53_DBD_Ser15p_,_Nuc__CDKN1A_promoter_TP53_,_Nuc__FOXO_DBD_,_Nuc__CDKN1B_promoter_FOXO_,_Nuc__CDKN1A_promoter_TP53_1__TP53_DBD_1_Ser15p_,_Cyt__CDKN1A_CCNE_A_B_Ser130u_,_Nuc__CDKN1B_promoter_FOXO_1__FOXO_DBD_1_,_Cyt__CDKN1B_CCNE_A_Thr187u_,_Cyt__CCNA_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CCNE_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Cyt__CDKN1A_CCNE_A_B_Ser130p_,_Cyt__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Cyt__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Cyt__CDKN1B_CCNE_A_Thr187p_,_Nuc__CDKN1A_CCNE_A_B_Ser130u_,_Nuc__CDKN1B_CCNE_A_Thr187u_,_Nuc__CCNA_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CCNE_CDKN1A_B_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_1__CDKN1A_CCNE_A_B_1_Ser130u_,_Nuc__CDKN1A_CCNE_A_B_Ser130p_,_Cyt__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_,_Nuc__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Cyt__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_,_Nuc__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187u_,_Nuc__CDKN1B_CCNE_A_Thr187p_,_Nuc__CCNA_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_,_Nuc__CCNE_CDKN1A_B_1__CDKN1B_CCNE_A_1_Thr187p_
2161.576595,97475907115,626670062.4,7432027.579,10049359.13,8222164.867,158886.1279,375305191.3,57857336.6,2.1029E+12,1065934476,341373.2565,459941329.3,27562.92845,1.641033054,434668274.2,1.20749E+12,2.85763E+11,54087859876,84812611939,17247003.72,200969466.1,1.28493E+12,683071.2023,4498967.951,14100.27869,1.34086E+13,827897894.7,1.23086E+12,3.37469E+11,1.41029E+13,2.08444E+12,1.52695E+11,10399257630,1.92965E+13,18601926455,382136.2715,0,64870325624,12292.51355,22924092885,9193797888,15509927.23,112868379,2535278762,7926044.436,1124752408,3058412330,36819098735,1.80419E+12,112860680.1,2314809.002,59024.41417,4.351634371,19696955.28,99631102.22,8.00479E+12,381862403.7,94188205.45,114099561.3,1878950447,2.45051E+11,142731.9166,82272894.28,59925.50812,839.8084429,6021160.192,6021986.378,13.62178761,1.87678E+12,1389008560,3.6385E+11,2.90298E+11,1.08226E+14,2.82399E+11,3.73564E+11,92642058380,2.27948E+12,66758461360,5827513.626,5827513.626,5827513.626,5827513.626,5827513.626,20844.8217,20844.8217,20844.8217,20844.8217,20844.8217,173641.5519,173641.5519,173641.5519,173641.5519,173641.5519,86120888762,0,6022000,55523670149,17773.72886,0,120451.1074,6004226.271,2733947.324,24483805.13,168702171.7,251463.9048,23725.92485,14.6873634,42510.52866,968.8482822,4137.935049,3246.764101,130983558.6,150322139.2,7803057387,51836189.34,9098207023,976537.6516,26370747.49,328312.6153,260553065.9,1736481.351,5345209396,124229897.1,639086065.2
2329.829582,97475907115,602729053.5,7255345.079,9360543.939,7897100.491,147661.8781,384083369.4,56684955.56,2.13683E+12,1045620713,341509.8576,463905057.4,27629.99471,1.638938246,431270544.9,1.21464E+12,2.85767E+11,53961097392,91049385625,17597620.67,210705549.2,1.27359E+12,678498.1026,4280327.57,12892.60016,1.33764E+13,784745777.6,1.25915E+12,2.95165E+11,1.41119E+13,2.13871E+12,1.34819E+11,11531457323,1.92864E+13,18601913423,383063.3606,0,64870325624,12292.51355,22924092885,8842736320,15334332.8,105689652.8,2434983755,7499751.178,1151912124,2997683500,37331540386,1.7698E+12,112919787.5,2355005.312,59184.55437,4.347765468,19777404.7,99977071.11,8.00492E+12,380653028.7,101559684.6,115678142.9,1973780200,2.4289E+11,141775.1238,78278201.78,54791.84514,768.9343768,6021231.066,6021987.518,12.48156398,1.87229E+12,1316808778,3.72204E+11,2.53915E+11,1.08296E+14,2.89734E+11,3.29831E+11,1.02732E+11,2.2783E+12,66758415148,5838393.638,5838393.638,5838393.638,5838393.638,5838393.638,20739.71561,20739.71561,20739.71561,20739.71561,20739.71561,162866.6467,162866.6467,162866.6467,162866.6467,162866.6467,86329969283,0,6022000,55523670149,17773.72886,0,125776.9792,6004226.271,2825217.309,24847875.61,177109274.4,250259.1054,23599.87406,14.39750753,43084.00644,979.217939,4160.404761,3425.957377,136340708,152557714.9,8192104174,51464231.6,9049994444,957263.301,25435054.84,333201.7459,251626481.8,1759264.212,5374246903,119822077.6,617192905.3
2498.369918,97475907115,581907497.2,7094977.792,8793824.703,7638644.1,138721.6964,391387023.3,55705975.42,2.16749E+12,1027267780,341659.1764,468264531.6,27700.23548,1.637572608,427976808.3,1.2217E+12,2.85765E+11,54033348659,97297300362,17990375.58,219864520,1.26232E+12,677338.5332,4100064.616,11954.03989,1.33457E+13,749137550.5,1.28624E+12,2.60352E+11,1.41194E+13,2.18671E+12,1.19011E+11,12767799001,1.92755E+13,18601899178,384458.7825,0,64870325624,12292.51355,22924092885,8537414234,15151840.24,99764002.98,2355242335,7151375.562,1174545620,2946967571,37794171846,1.73872E+12,112984398.4,2398894.272,59351.48193,4.345907965,19892142.06,100374866.6,8.00485E+12,380683729.1,108909943.7,117508666.8,2062704424,2.40743E+11,141524.5215,74985097.49,50802.00831,714.196524,6021285.803,6021988.396,11.60445822,1.86798E+12,1257226369,3.80208E+11,2.23974E+11,1.08353E+14,2.96221E+11,2.91157E+11,1.1375E+11,2.277E+12,66758364632,5847460.81,5847460.81,5847460.81,5847460.81,5847460.81,20597.5585,20597.5585,20597.5585,20597.5585,20597.5585,153941.6316,153941.6316,153941.6316,153941.6316,153941.6316,86644669957,0,6022000,55523670149,17773.72886,0,130640.8024,6004226.271,2903315.779,25241082.28,184404459.8,249118.6866,23467.36415,14.14528809,43578.54327,984.6776902,4179.299037,3591.761808,140924744.6,154972112,8529699856,51111841.22,8999259381,940491.8531,24692535.82,337394.7353,243621971,1772443.552,5398663474,116324179.1,597561433
2667.198629,97475907115,563861192.9,6950949.499,8326832.936,7433044.495,131496.3773,397409980.9,54893394.02,2.19494E+12,1010828736,341821.9845,472964527.2,27773.01441,1.636799561,424771103,1.22866E+12,2.85757E+11,54269961078,1.03556E+11,18419238.23,228458179.5,1.25112E+12,678749.6237,3951999.775,11221.66814,1.33159E+13,719298465,1.31238E+12,2.3171E+11,1.41255E+13,2.22914E+12,1.05034E+11,14114319325,1.92636E+13,18601883647,386235.2539,0,64870325624,12292.51355,22924092885,8272786406,14970192.18,94867282.79,2291810832,6862364.692,1193241495,2904875750,38208305107,1.71089E+12,113054846.7,2446160.046,59523.83703,4.345684386,20034267.12,100820347.5,8.00462E+12,381734628.8,116240961.1,119547531.8,2145880599,2.3861E+11,141805.1563,72280673.32,47688.5137,671.8385705,6021328.161,6021989.071,10.92942941,1.86383E+12,1207293245,3.87929E+11,1.99341E+11,1.084E+14,3.01956E+11,2.56963E+11,1.25749E+11,2.27559E+12,66758309553,5855020.341,5855020.341,5855020.341,5855020.341,5855020.341,20434.26202,20434.26202,20434.26202,20434.26202,20434.26202,146545.3968,146545.3968,146545.3968,146545.3968,146545.3968,87045306290,0,6022000,55523670149,17773.72886,0,135078.741,6004226.271,2969317.987,25657604.73,190706658.3,248087.3372,23334.79985,13.92793391,43999.87311,986.3121965,4195.025646,3744.014646,144798781.5,157529589.3,8821345651,50786998.9,8948468471,926038.946,24103420.15,340951.3485,236497915.1,1778082.838,5418986308,113548871.2,580089457.4
2836.316603,97475907115,548255288.7,6822481.314,7941294.194,7269821.635,125593.1687,402325559.2,54223089.25,2.21937E+12,996205037.8,341999.047,477963780.8,27847.86628,1.636515057,421640927.6,1.23554E+12,2.85744E+11,54643681866,1.09827E+11,18879626.66,236507662.3,1.24E+12,682196.5401,3830861.699,10649.34529,1.32871E+13,694026515.5,1.33774E+12,2.08136E+11,1.41306E+13,2.26665E+12,92679047836,15576937502,1.92506E+13,18601866755,388323.561,0,64870325624,12292.51355,22924092885,8043943751,14794185.67,90815135.24,2241455198,6620104.494,1208528066,2870164334,38576517238,1.68612E+12,113131463.7,2496541.075,59700.62577,4.346807076,20198461.97,101310079.3,8.00426E+12,383630618.9,123554468.2,121761037.1,2223548617,2.36491E+11,142506.1803,70068594.19,45255.24482,639.1071254,6021360.893,6021989.588,10.41175189,1.8598E+12,1164999241,3.95422E+11,1.79066E+11,1.08439E+14,3.07025E+11,2.26736E+11,1.38784E+11,2.27405E+12,66758249650,5861328.695,5861328.695,5861328.695,5861328.695,5861328.695,20260.74359,20260.74359,20260.74359,20260.74359,20260.74359,140410.5612,140410.5612,140410.5612,140410.5612,140410.5612,87516268944,0,6022000,55523670149,17773.72886,0,139118.1246,6004226.271,3024379.473,26090388.08,196133104,247183.5806,23205.78686,13.74222752,44354.55614,985.0096254,4207.97313,3882.662204,148030644.5,160186830.1,9072465357,50492490.73,8899012232,913690.5661,23637385.14,343934.5373,230189283.9,1777882.815,5435717663,111353323.2,564617415.2
3005.725003,97475907115,534780428,6708388.015,7622431.352,7140905.753,120731.9898,406286501.1,53673950.23,2.24097E+12,983268411.2,342191.112,483230649,27924.44816,1.636638247,418576282.4,1.24232E+12,2.85727E+11,55132791712,1.16108E+11,19367973.79,244039271.2,1.22895E+12,687333.6041,3732237.856,10202.88996,1.3259E+13,672472242.2,1.36248E+12,1.88718E+11,1.41348E+13,2.2998E+12,81760038771,17161368820,1.92365E+13,18601848432,390668.7745,0,64870325624,12292.51355,22924092885,7846350481,14626609.12,87457548.34,2201685258,6415668.262,1220872276,2841742686,38902106792,1.66422E+12,113214573.3,2549818.796,59881.1158,4.34905243,20380536.74,101841186.7,8.00379E+12,386230587.9,130851970.6,124122533.6,2295992556,2.34386E+11,143556.0601,68268209.74,43356.91392,613.9634539,6021386.037,6021989.982,10.0183261,1.85586E+12,1128923828,4.02731E+11,1.62367E+11,1.08471E+14,3.11506E+11,2.00023E+11,1.52903E+11,2.27239E+12,66758184672,5866598.215,5866598.215,5866598.215,5866598.215,5866598.215,20084.32172,20084.32172,20084.32172,20084.32172,20084.32172,135317.4636,135317.4636,135317.4636,135317.4636,135317.4636,88045170083,0,6022000,55523670149,17773.72886,0,142781.6476,6004226.271,3069657.969,26532287.38,200793055.2,246412.2407,23082.31819,13.58489769,44649.34689,981.4809121,4218.497594,4007.803573,150688287.6,162899967.7,9288114346,50228455.33,8851660779,903229.1456,23271048.23,346406.3169,224621040.6,1773213.085,5449317819,109627394.4,550961231.8
3175.424651,97475907115,523159337.7,6607322.617,7358359.032,7040026.411,116706.8637,409425840,53227794.33,2.26E+12,971876927.5,342398.9016,488740228.6,28002.50498,1.637105122,415569029.7,1.24901E+12,2.85707E+11,55719750915,1.224E+11,19881437.06,251081501.3,1.21797E+12,693927.3949,3652477.737,9856.723921,1.32315E+13,654007911.6,1.38671E+12,1.72707E+11,1.41382E+13,2.3291E+12,72112169645,18873038869,1.92214E+13,18601828609,393227.2605,0,64870325624,12292.51355,22924092885,7675940958,14468904.02,84673162.47,2170566126,6242472.209,1230681729,2818669940,39188695696,1.64493E+12,113304488.1,2605809.102,60064.76271,4.352243305,20577122.77,102411242.6,8.00322E+12,389419590,138134739.4,126610497.3,2363513251,2.32295E+11,144906.5557,66812791.35,41884.80092,594.8832321,6021405.117,6021990.276,9.72442322,1.85201E+12,1098017290,4.09892E+11,1.48597E+11,1.08497E+14,3.15465E+11,1.7642E+11,1.68157E+11,2.27059E+12,66758114372,5871003.189,5871003.189,5871003.189,5871003.189,5871003.189,19909.75941,19909.75941,19909.75941,19909.75941,19909.75941,131087.0519,131087.0519,131087.0519,131087.0519,131087.0519,88622169211,0,6022000,55523670149,17773.72886,0,146090.1473,6004226.271,3106261.679,26976795.49,204785053.9,245771.4308,22965.46763,13.45283444,44890.79528,976.2853262,4226.91699,4119.704978,152836757.9,165629052.9,9472852455,49993795.29,8806830304,894447.8547,22986203.52,348425.2265,219716404.3,1765157.43,5460197713,108285327.6,538932573.9
3345.41664,97475907115,513147842.1,6517917.81,7139530.787,6962269.631,113362.2312,411858403.3,52869139.26,2.27668E+12,961885798,342623.1038,494472541.7,28081.84586,1.637864187,412612440,1.25562E+12,2.85684E+11,56390239523,1.28703E+11,20417711.97,257663165.4,1.20706E+12,701810.5253,3588579.47,9591.511545,1.32044E+13,638150613.9,1.41055E+12,1.5949E+11,1.4141E+13,2.35497E+12,63589273486,20717015090,1.9205E+13,18601807220,395964.3412,0,64870325624,12292.51355,22924092885,7529134712,14321621.02,82363973.14,2146581518,6095476.979,1238308889,2800143939,39439963017,1.62801E+12,113401506.3,2664356.583,60251.15942,4.356237107,20785468.93,103018191.8,8.00257E+12,393103174,145403860.1,129207262.8,2426411046,2.30217E+11,146523.1003,65647463.49,40756.71967,580.715618,6021419.284,6021990.489,9.511394718,1.84822E+12,1071472087,4.16934E+11,1.37229E+11,1.08519E+14,3.18962E+11,1.55569E+11,1.8459E+11,2.26866E+12,66758038518,5874686.126,5874686.126,5874686.126,5874686.126,5874686.126,19740.02236,19740.02236,19740.02236,19740.02236,19740.02236,127573.8517,127573.8517,127573.8517,127573.8517,127573.8517,89239445679,0,6022000,55523670149,17773.72886,0,149064.0992,6004226.271,3135219.285,27418429.21,208196288.6,245256.2785,22855.78163,13.34319037,45085.0235,969.8566411,4233.510472,4218.791071,154536434.6,168340424.2,9630714336,49786916.13,8764733756,887157.3324,22768552.53,350045.011,215401491.5,1754561.574,5468718120,107259771,528350226.2
3515.702065,97475907115,504533207.4,6438863.991,6958270.032,6903754.679,110578.0871,413682628.1,52584907.6,2.29126E+12,953154237.5,342864.3643,500411359.8,28162.32701,1.638873527,409700896.4,1.26213E+12,2.85659E+11,57132468655,1.35017E+11,20974910.15,263812243.2,1.19623E+12,710855.2615,3538080.925,9392.495305,1.31777E+13,624517012.8,1.43405E+12,1.48564E+11,1.41434E+13,2.37783E+12,56061788901,22697936079,1.91875E+13,18601784204,398852.4503,0,64870325624,12292.51355,22924092885,7402812241,14184735.03,80450779.48,2128533994,5970710.821,1244056368,2785486455,39659476386,1.61323E+12,113505907.4,2725330.309,60439.9996,4.360917702,21003305.44,103660295.4,8.00186E+12,397203247.2,152660239.1,131898182.5,2484975265,2.28153E+11,148379.318,64727215.22,39909.9428,570.5838537,6021429.416,6021990.635,9.365055937,1.84448E+12,1048647178,4.2388E+11,1.27832E+11,1.08537E+14,3.2205E+11,1.37153E+11,2.02243E+11,2.26658E+12,66757956892,5877763.451,5877763.451,5877763.451,5877763.451,5877763.451,19576.82639,19576.82639,19576.82639,19576.82639,19576.82639,124659.7226,124659.7226,124659.7226,124659.7226,124659.7226,89890782606,0,6022000,55523670149,17773.72886,0,151724.1518,6004226.271,3157464.906,27852862.67,211103000.3,244860.8209,22753.49794,13.25341771,45237.61518,962.5271118,4238.52049,4305.619667,155842146.5,171007526,9765228138,49606093.22,8725464958,881188.1501,22606780.68,351314.0704,211607707.5,1742077.612,5475192366,106497427.6,519045952
3686.281747,97475907115,497131230.6,6368948.209,6808385.03,6861392.477,108260.2677,414982524.7,52364105.02,2.30396E+12,945549486.7,343123.2793,506543391,28243.83933,1.640098671,406829675.8,1.26856E+12,2.85631E+11,57936670471,1.41341E+11,21551471.62,269555274.3,1.18546E+12,720958.886,3498961.745,9248.299935,1.31512E+13,612795639.6,1.45731E+12,1.3952E+11,1.41453E+13,2.39801E+12,49414898768,24819946170,1.91687E+13,18601759504,401869.6646,0,64870325624,12292.51355,22924092885,7294272378,14057860.59,78869405.47,2115470402,5864973.174,1248182764,2774126857,39850593889,1.60035E+12,113617949.8,2788620.139,60631.05115,4.36618952,21228743.59,104336081.9,8.00108E+12,401654876.6,159904615.3,134671005.4,2539478822,2.26101E+11,150453.9875,64015110.63,39296.11891,563.8136563,6021436.186,6021990.725,9.274521172,1.84078E+12,1029021680,4.30751E+11,1.20054E+11,1.08552E+14,3.24778E+11,1.20892E+11,2.21153E+11,2.26436E+12,66757869291,5880330.425,5880330.425,5880330.425,5880330.425,5880330.425,19421.03006,19421.03006,19421.03006,19421.03006,19421.03006,122248.5446,122248.5446,122248.5446,122248.5446,122248.5446,90571235826,0,6022000,55523670149,17773.72886,0,154091.1532,6004226.271,3173834.548,28276896.64,213571399.5,244578.9257,22658.66868,13.18126658,45353.58476,954.5487378,4242.156197,4380.849983,156802963.7,173610720.6,9879457885,49449642.27,8689045969,876390.6934,22491866.5,352275.4633,208272759.4,1728203.805,5479890739,105955802.2,510866972.8
3857.156849,97475907115,490782947.2,6307070.22,6684859.817,6832705.345,106333.8957,415829623.3,52197508.08,2.31499E+12,938948864,343400.3896,512857744.3,28326.29999,1.641511064,403994774.8,1.27489E+12,2.85601E+11,58794716525,1.47674E+11,22146106.18,274917103.1,1.17476E+12,732035.803,3469560.62,9150.075578,1.3125E+13,602729305,1.48036E+12,1.32025E+11,1.41469E+13,2.41582E+12,43546851850,27086648629,1.91486E+13,18601733067,404998.5645,0,64870325624,12292.51355,22924092885,7201184026,13940399.83,77567640.88,2106626252,5775643.821,1250908512,2765586138,40016414645,1.58917E+12,113737867.8,2854134.132,60824.13818,4.371973364,21460204.77,105044312.5,8.00025E+12,406403870.4,167137604.2,137515446.5,2590176113,2.24063E+11,152729.4098,63480777.18,38877.63051,559.8819683,6021440.118,6021990.769,9.231369484,1.83712E+12,1012165464,4.37564E+11,1.13607E+11,1.08564E+14,3.27186E+11,1.06536E+11,2.41353E+11,2.26198E+12,66757775532,5882465.229,5882465.229,5882465.229,5882465.229,5882465.229,19272.91556,19272.91556,19272.91556,19272.91556,19272.91556,120261.8552,120261.8552,120261.8552,120261.8552,120261.8552,91276876788,0,6022000,55523670149,17773.72886,0,156185.9203,6004226.271,3185068.815,28688338.8,215658762.4,244404.6988,22571.22961,13.1247657,45437.38767,946.1108975,4244.597316,4445.209574,157462356.3,176136551.8,9976054188,49315987.79,8655453780,872633.8768,22416564.18,352967.173,205340857.7,1713317.815,5483045488,105600763.3,503676463.2
4028.328328,97475907115,485351448.3,6252245.959,6583611.25,6815691.182,104738.8039,416284776.7,52077381.33,2.32452E+12,933240636.4,343696.1744,519345496.2,28409.64574,1.643086902,401192790.6,1.28115E+12,2.8557E+11,59699817418,1.54018E+11,22757745.17,279920789.6,1.16412E+12,744013.1757,3448507.26,9090.876158,1.3099E+13,594103312.6,1.50327E+12,1.25805E+11,1.41482E+13,2.43155E+12,38367512473,29501053835,1.91272E+13,18601704849,408225.312,0,64870325624,12292.51355,22924092885,7121539508,13831643.63,76502818.49,2101383800,5700553.741,1252421327,2759462378,40159758480,1.57951E+12,113865869.3,2921795.877,61019.12673,4.378203198,21696363.98,105783945.2,7.99937E+12,411404836.4,174359693.8,140422835.4,2637302468,2.22038E+11,155190.5082,63099162.38,38624.95183,558.379718,6021441.62,6021990.771,9.229038374,1.83347E+12,997719442.2,4.44333E+11,1.08258E+11,1.08575E+14,3.29311E+11,93864966139,2.62869E+11,2.25945E+12,66757675453,5884232.262,5884232.262,5884232.262,5884232.262,5884232.262,19132.38932,19132.38932,19132.38932,19132.38932,19132.38932,118635.3491,118635.3491,118635.3491,118635.3491,118635.3491,92004584704,0,6022000,55523670149,17773.72886,0,158028.9134,6004226.271,3191819.374,29085839.64,217414518,244332.6441,22491.04164,13.08219545,45492.95466,937.354873,4245.997906,4499.463562,157858574.6,178576738.4,10057304524,49203684.57,8624636341,869803.352,22375011.88,353422.5203,202762514.6,1697704.207,5484855696,105404698.8,497353053.7
4199.797278,97475907115,480718934.9,6203603.591,6501298.413,6808720.994,103426.2351,416399766.9,51997231.26,2.33273E+12,928324084.2,344011.0477,525999396.2,28493.82845,1.64480627,398420817.3,1.28731E+12,2.85538E+11,60646291681,1.60372E+11,23385507.87,284587653.9,1.15355E+12,756828.4959,3434667.488,9065.20688,1.30731E+13,586737077.6,1.52607E+12,1.20638E+11,1.41494E+13,2.44543E+12,33797049276,32065548285,1.91045E+13,18601674810,411538.9394,0,64870325624,12292.51355,22924092885,7053611372,13730839.13,75639901.4,2099240430,5637893.1,1252881085,2755418057,40283165405,1.57118E+12,114002133.9,2991542.647,61215.91519,4.384823755,21936107.78,106554110.1,7.99846E+12,416619679.5,181571273.4,143385860.6,2681074825,2.20025E+11,157824.3303,62849530.4,38514.72552,558.9847467,6021441.015,6021990.738,9.262383091,1.82985E+12,985381563.6,4.51071E+11,1.03814E+11,1.08583E+14,3.31186E+11,82683465804,2.85723E+11,2.25676E+12,66757568913,5885684.784,5885684.784,5885684.784,5885684.784,5885684.784,18999.12292,18999.12292,18999.12292,18999.12292,18999.12292,117316.0933,117316.0933,117316.0933,117316.0933,117316.0933,92751886079,0,6022000,55523670149,17773.72886,0,159639.9305,6004226.271,3194656.938,29468724.5,218881268.9,244357.7032,22417.91607,13.05205944,45523.7362,928.3853201,4246.489843,4544.388279,158025116.7,180927142.1,10125180465,49111416.48,8596522311,867799.6136,22362434.9,353670.622,200494113.5,1681576.269,5485491776,105345117.2,491789774.7
