fx,time(s)
2.84E+03,243500
2.84E+03,243500
2.84E+03,243500
2.84E+03,243600
2.84E+03,243700
2.84E+03,243800
2.84E+03,243900
2.84E+03,243900
2.84E+03,244000
2.84E+03,244000
2.84E+03,244200
2.84E+03,244300
2.84E+03,244300
2.84E+03,244500
2.84E+03,244500
2.84E+03,244600
2.84E+03,244600
2.84E+03,244700
2.84E+03,244700
2.84E+03,244700
2.84E+03,244900
2.84E+03,245000
2.84E+03,245100
2.84E+03,245100
2.84E+03,245300
2.84E+03,245400
2.84E+03,245500
2.84E+03,245500
2.84E+03,245600
2.84E+03,245600
2.84E+03,245700
2.84E+03,245900
2.84E+03,245900
2.84E+03,246000
2.84E+03,246000
2.84E+03,246000
2.84E+03,246100
2.84E+03,246200
2.84E+03,246500
2.84E+03,246600
2.84E+03,246700
2.84E+03,246700
2.84E+03,247300
2.84E+03,247300
2.84E+03,247500
2.84E+03,247600
2.84E+03,247600
2.84E+03,247700
2.84E+03,247800
2.84E+03,247800
2.84E+03,248000
2.84E+03,248100
2.84E+03,248200
2.84E+03,248300
2.84E+03,248300
2.84E+03,248400
2.84E+03,248400
2.84E+03,248400
2.84E+03,248500
2.84E+03,248500
2.84E+03,248500
2.84E+03,248600
2.84E+03,248800
2.84E+03,249000
2.84E+03,249100
2.84E+03,249100
2.84E+03,249100
2.84E+03,249200
2.84E+03,249300
2.84E+03,249300
2.84E+03,249400
2.84E+03,249600
2.84E+03,249600
2.84E+03,249700
2.84E+03,249800
2.84E+03,249900
2.84E+03,249900
2.84E+03,250100
2.84E+03,250200
2.84E+03,250300
2.84E+03,250400
2.84E+03,250500
2.84E+03,250500
2.84E+03,250600
2.84E+03,250600
2.84E+03,250800
2.84E+03,251200
2.84E+03,251300
2.84E+03,251400
2.84E+03,251600
2.84E+03,251600
2.84E+03,251700
2.84E+03,251700
2.84E+03,251800
2.84E+03,251900
2.84E+03,252000
2.84E+03,252000
2.84E+03,252100
2.84E+03,252400
2.84E+03,252700
2.84E+03,252700
2.84E+03,252700
2.84E+03,252700
2.84E+03,252700
2.84E+03,252700
2.84E+03,252700
2.84E+03,252700
2.84E+03,252800
2.84E+03,252900
2.84E+03,252900
2.84E+03,253200
2.84E+03,253300
2.84E+03,253600
2.84E+03,253700
2.84E+03,253700
2.84E+03,253900
2.84E+03,254000
2.84E+03,254000
2.84E+03,254100
2.84E+03,254100
2.84E+03,254100
2.84E+03,254200
2.84E+03,254400
2.84E+03,254500
2.84E+03,254500
2.84E+03,254700
2.84E+03,254800
2.84E+03,255200
2.84E+03,255600
2.84E+03,255800
2.84E+03,255800
2.84E+03,256000
2.84E+03,256000
2.84E+03,256000
2.84E+03,256000
2.84E+03,256200
2.84E+03,256300
2.84E+03,256400
2.84E+03,256400
2.84E+03,256500
2.84E+03,256500
2.84E+03,256700
2.84E+03,256700
2.84E+03,256800
2.84E+03,256800
2.84E+03,257000
2.84E+03,257000
2.84E+03,257100
2.84E+03,257200
2.84E+03,273600
2.84E+03,273605.64
2.84E+03,273605.65
2.84E+03,273605.66
2.84E+03,273605.68
2.84E+03,273605.7
2.84E+03,273605.7
2.84E+03,273605.7
2.84E+03,273605.71
2.84E+03,273605.71
2.84E+03,273605.74
2.84E+03,273605.75
2.84E+03,273691.8
2.84E+03,273696.5
2.84E+03,273700
2.84E+03,273958
2.84E+03,273996
2.84E+03,274034
2.84E+03,274074
2.84E+03,274111
2.84E+03,274409
2.84E+03,274501
2.84E+03,274556
2.84E+03,274565
2.84E+03,274660
2.84E+03,274770
2.84E+03,275010
2.84E+03,275150
2.84E+03,275180
2.84E+03,275210
2.84E+03,275220
2.84E+03,275320
2.84E+03,275490
2.84E+03,275510
2.84E+03,275550
2.84E+03,275710
2.84E+03,275820
2.84E+03,275820
2.84E+03,275860
2.84E+03,275910
2.84E+03,275950
2.84E+03,276030
2.84E+03,276050
2.84E+03,276110
2.84E+03,276160
2.84E+03,276340
2.84E+03,276570
2.84E+03,276650
2.84E+03,276690
2.84E+03,276740
2.84E+03,276780
2.84E+03,276820
2.84E+03,276830
2.84E+03,276910
2.84E+03,276940
2.84E+03,277060
2.84E+03,277070
2.84E+03,277120
2.84E+03,277330
2.84E+03,277530
2.84E+03,277610
2.84E+03,277770
2.84E+03,277930
2.84E+03,278010
2.84E+03,278080
2.84E+03,278160
2.84E+03,278200
2.84E+03,278320
2.84E+03,278330
2.84E+03,278410
2.84E+03,278490
2.84E+03,278560
2.84E+03,278570
2.84E+03,278620
2.84E+03,278680
2.84E+03,278790
2.84E+03,278850
2.84E+03,279210
2.84E+03,279290
2.84E+03,279450
2.84E+03,279540
2.84E+03,279620
2.84E+03,279700
2.84E+03,279780
2.84E+03,279870
2.84E+03,279950
2.84E+03,280030
2.84E+03,280200
2.84E+03,280280
2.84E+03,280370
2.84E+03,280630
2.84E+03,280810
2.84E+03,281430
2.84E+03,281600
2.84E+03,281780
2.84E+03,282040
2.84E+03,282360
2.84E+03,283170
2.84E+03,283260
2.84E+03,283440
2.84E+03,283600
2.84E+03,284200
2.84E+03,285700
2.84E+03,287800
2.84E+03,288200
2.84E+03,288400
2.84E+03,289000
2.84E+03,289200
2.84E+03,290200
2.84E+03,290300
2.84E+03,291400
2.84E+03,292900
2.84E+03,293000
2.84E+03,294100
2.84E+03,294900
2.84E+03,296200
2.84E+03,297000
2.84E+03,297300
2.84E+03,297500
2.84E+03,297700
2.84E+03,298100
2.84E+03,298300
2.84E+03,299900
2.84E+03,300000
2.84E+03,300100
2.84E+03,301300
2.84E+03,301600
2.84E+03,302000
2.84E+03,302100
2.84E+03,302100
2.84E+03,302100
2.84E+03,302100
2.84E+03,302100
2.84E+03,302100
2.84E+03,302100
2.84E+03,302100
2.84E+03,302100
2.84E+03,302300
2.84E+03,302300
2.84E+03,303500
2.84E+03,303700
2.84E+03,303800
2.84E+03,304400
2.84E+03,305200
2.84E+03,305500
2.84E+03,306600
2.84E+03,306700
2.84E+03,306900
2.84E+03,307000
2.84E+03,307100
2.84E+03,308000
2.84E+03,309100
2.84E+03,310100
2.84E+03,310700
2.84E+03,310800
2.84E+03,310900
2.84E+03,311100
2.84E+03,311200
2.84E+03,311400
2.84E+03,311500
2.84E+03,311700
2.84E+03,312400
2.84E+03,312600
2.84E+03,313100
2.84E+03,313300
2.84E+03,313700
2.84E+03,313700
2.84E+03,314300
2.84E+03,314800
2.84E+03,314800
2.84E+03,314900
2.84E+03,315000
2.84E+03,316100
2.84E+03,316200
2.84E+03,316500
2.84E+03,317400
2.84E+03,317600
2.84E+03,318200
2.84E+03,318900
2.84E+03,319100
2.84E+03,320000
2.84E+03,320800
2.84E+03,321500
2.84E+03,321500
2.84E+03,321500
2.84E+03,321500
2.84E+03,321500
2.84E+03,321500
2.84E+03,321500
2.84E+03,321500
2.84E+03,321600
2.84E+03,321600
2.84E+03,321900
2.84E+03,321900
2.84E+03,323800
2.84E+03,325200
2.84E+03,325800
2.84E+03,325900
2.84E+03,326000
2.84E+03,327200
2.84E+03,327300
2.84E+03,327600
2.84E+03,327600
2.84E+03,327900
2.84E+03,327900
2.84E+03,328100
2.84E+03,328400
2.84E+03,328700
2.84E+03,328800
2.84E+03,328900
2.84E+03,329100
2.84E+03,329100
2.84E+03,329300
2.84E+03,330000
2.84E+03,330100
2.84E+03,330100
2.84E+03,330200
2.84E+03,330200
2.84E+03,330500
2.84E+03,330500
2.84E+03,330600
2.84E+03,330600
2.84E+03,330800
2.84E+03,331000
2.84E+03,331800
2.84E+03,331900
2.84E+03,332000
2.84E+03,332400
2.84E+03,332500
2.84E+03,332600
2.84E+03,332700
2.84E+03,332900
2.84E+03,333700
2.84E+03,334100
2.84E+03,334200
2.84E+03,334400
2.84E+03,334700
2.84E+03,334900
2.84E+03,335300
2.84E+03,336300
2.84E+03,336300
2.84E+03,336500
2.84E+03,336500
2.84E+03,336500
2.84E+03,336600
2.84E+03,336600
2.84E+03,336600
2.84E+03,336600
2.84E+03,336600
2.84E+03,336600
2.84E+03,336600
2.84E+03,336600
2.84E+03,336700
2.84E+03,337200
2.84E+03,338500
2.84E+03,339500
2.84E+03,340500
2.84E+03,340600
2.84E+03,341000
2.84E+03,342000
2.84E+03,342000
