	observableId	simulationConditionId	measurement	time
126	obs_cycB1__nuc_median	wt	0.10473652736607032	17625
127	obs_cycB1__nuc_median	wt	0.11424391452084935	18330
128	obs_cycB1__nuc_median	wt	0.12489117567659498	19035
129	obs_cycB1__nuc_median	wt	0.13687645677336394	19740
130	obs_cycB1__nuc_median	wt	0.15041092047199975	20445
131	obs_cycB1__nuc_median	wt	0.16570165199593567	21150
132	obs_cycB1__nuc_median	wt	0.18292914437158644	21855
133	obs_cycB1__nuc_median	wt	0.20222635983404777	22560
134	obs_cycB1__nuc_median	wt	0.22366769037247794	23265
135	obs_cycB1__nuc_median	wt	0.24727048246684946	23970
136	obs_cycB1__nuc_median	wt	0.2730045844708514	24675
137	obs_cycB1__nuc_median	wt	0.30080323197676584	25380
138	obs_cycB1__nuc_median	wt	0.3305717982657053	26085
139	obs_cycB1__nuc_median	wt	0.3621941592687487	26790
140	obs_cycB1__nuc_median	wt	0.3955376235753707	27495
141	obs_cycB1__nuc_median	wt	0.4304572486068401	28200
142	obs_cycB1__nuc_median	wt	0.4667998435614508	28905
143	obs_cycB1__nuc_median	wt	0.5044076928895922	29610
144	obs_cycB1__nuc_median	wt	0.5431218340609618	30315
145	obs_cycB1__nuc_median	wt	0.5827847818164632	31020
146	obs_cycB1__nuc_median	wt	0.6232426470391728	31725
147	obs_cycB1__nuc_median	wt	0.6643466525939301	32430
148	obs_cycB1__nuc_median	wt	0.7059541176303762	33135
149	obs_cycB1__nuc_median	wt	0.7479289884981446	33840
150	obs_cycB1__nuc_median	wt	0.7901420079484988	34545
151	obs_cycB1__nuc_median	wt	0.8324706257768111	35250
152	obs_cycB1__nuc_median	wt	0.874798705864856	35955
153	obs_cycB1__nuc_median	wt	0.9170161193860308	36660
154	obs_cycB1__nuc_median	wt	0.9590182358031368	37365
155	obs_cycB1__nuc_median	wt	1.000705376927398	38070
156	obs_cycB1__nuc_median	wt	1.0419822432960613	38775
157	obs_cycB1__nuc_median	wt	1.0827573278587903	39480
158	obs_cycB1__nuc_median	wt	1.1229423058958974	40185
159	obs_cycB1__nuc_median	wt	1.1624514292376984	40890
160	obs_cycB1__nuc_median	wt	1.201200866750857	41595
161	obs_cycB1__nuc_median	wt	1.2391080082072703	42300
162	obs_cycB1__nuc_median	wt	1.2760906885508803	43005
163	obs_cycB1__nuc_median	wt	1.3120663013659895	43710
164	obs_cycB1__nuc_median	wt	1.346950735637549	44415
165	obs_cycB1__nuc_median	wt	1.3806570783411052	45120
166	obs_cycB1__nuc_median	wt	1.4130939400019218	45825
