time(s),fx
3.7269e+05,-9984.4
3.7283e+05,-9984.4
3.7286e+05,-9984.4
3.729e+05,-9984.4
3.729e+05,-9984.4
3.7295e+05,-9984.8
3.7308e+05,-9985.1
3.7326e+05,-9985.1
3.7327e+05,-9985.1
3.7327e+05,-9985.1
3.7327e+05,-9985.1
3.7333e+05,-9985.1
3.7347e+05,-9985.6
3.7361e+05,-9985.6
3.7365e+05,-9985.6
3.737e+05,-9985.6
3.737e+05,-9985.6
3.7372e+05,-9985.6
3.7378e+05,-9985.6
3.7385e+05,-9986
3.7392e+05,-9986
3.7393e+05,-9986
3.7397e+05,-9986
3.7404e+05,-9986
3.7408e+05,-9986
3.7411e+05,-9986
3.7411e+05,-9986
3.7413e+05,-9986
3.7413e+05,-9986
3.7424e+05,-9986.4
3.7433e+05,-9986.4
3.7444e+05,-9986.4
3.745e+05,-9986.4
3.7456e+05,-9986.4
3.7463e+05,-9986.5
3.7468e+05,-9986.5
3.7469e+05,-9986.5
3.7471e+05,-9986.5
3.7482e+05,-9986.5
3.7485e+05,-9986.6
3.7489e+05,-9986.9
3.7499e+05,-9986.9
3.7501e+05,-9986.9
3.7525e+05,-9986.9
3.7543e+05,-9986.9
3.7555e+05,-9986.9
3.7558e+05,-9986.9
3.7565e+05,-9986.9
3.7584e+05,-9986.9
3.7606e+05,-9986.9
3.7617e+05,-9987.1
3.7623e+05,-9987.1
3.7628e+05,-9987.1
3.7628e+05,-9987.1
3.7642e+05,-9987.1
3.7644e+05,-9987.1
3.7645e+05,-9987.1
3.7656e+05,-9987.4
3.7657e+05,-9987.4
3.7663e+05,-9987.4
3.7671e+05,-9987.4
3.7681e+05,-9987.4
3.7683e+05,-9987.4
3.7731e+05,-9987.4
3.7733e+05,-9987.5
3.7738e+05,-9987.5
3.7745e+05,-9987.5
3.7757e+05,-9987.7
3.7758e+05,-9987.7
3.7761e+05,-9987.7
3.7761e+05,-9987.7
3.7772e+05,-9987.7
3.7788e+05,-9987.7
3.7797e+05,-9987.7
3.78e+05,-9987.8
3.7801e+05,-9987.8
3.7801e+05,-9987.8
3.781e+05,-9987.8
3.7818e+05,-9987.8
3.7821e+05,-9987.8
3.783e+05,-9987.8
3.7836e+05,-9987.8
3.7849e+05,-9988.3
3.7872e+05,-9988.3
3.7875e+05,-9988.3
3.7877e+05,-9988.3
3.7877e+05,-9988.3
3.7887e+05,-9988.3
3.7887e+05,-9988.9
3.7905e+05,-9988.9
3.7913e+05,-9989.6
3.7914e+05,-9989.6
3.7916e+05,-9989.6
3.7916e+05,-9989.6
3.7926e+05,-9989.6
3.7931e+05,-9989.6
3.7931e+05,-9989.6
3.7992e+05,-9989.6
3.8011e+05,-9989.6
3.8033e+05,-9989.6
3.8035e+05,-9989.6
3.804e+05,-9989.6
3.8042e+05,-9989.7
3.8061e+05,-9989.7
3.8063e+05,-9989.7
3.8068e+05,-9989.7
3.8071e+05,-9989.7
3.8079e+05,-9989.7
3.8082e+05,-9989.7
3.811e+05,-9989.7
3.812e+05,-9990.2
3.8123e+05,-9990.2
3.8125e+05,-9990.2
3.8145e+05,-9990.2
3.8148e+05,-9990.2
3.8148e+05,-9990.2
3.8149e+05,-9990.2
3.8149e+05,-9990.2
3.8156e+05,-9990.2
3.8165e+05,-9990.2
3.8169e+05,-9990.2
3.8236e+05,-9990.4
3.8236e+05,-9990.4
3.8248e+05,-9990.4
3.8249e+05,-9990.4
3.8251e+05,-9990.4
3.8252e+05,-9990.4
3.8261e+05,-9990.4
3.8261e+05,-9990.4
3.8265e+05,-9990.4
3.8265e+05,-9990.4
3.8279e+05,-9990.5
3.8284e+05,-9990.5
3.8299e+05,-9990.6
3.8304e+05,-9990.6
3.8304e+05,-9990.6
3.8313e+05,-9990.6
3.8313e+05,-9990.6
3.8322e+05,-9990.6
3.8322e+05,-9990.6
3.8342e+05,-9990.6
3.8342e+05,-9990.8
3.8352e+05,-9991.1
3.8365e+05,-9991.1
3.8372e+05,-9991.1
3.8377e+05,-9991.1
3.8377e+05,-9991.1
3.8381e+05,-9991.1
3.8408e+05,-9991.4
3.8416e+05,-9991.4
3.8419e+05,-9991.4
3.843e+05,-9991.4
3.8435e+05,-9991.4
3.8454e+05,-9991.4
3.8461e+05,-9991.4
3.8468e+05,-9991.6
3.8473e+05,-9991.6
3.8493e+05,-9991.6
3.8496e+05,-9991.6
3.8497e+05,-9991.6
3.8497e+05,-9991.6
3.8499e+05,-9991.6
3.8502e+05,-9991.6
3.8536e+05,-9991.7
3.8536e+05,-9991.7
3.8539e+05,-9991.7
3.8539e+05,-9991.7
3.8546e+05,-9991.7
3.855e+05,-9991.7
3.8557e+05,-9991.7
3.8571e+05,-9991.7
3.8583e+05,-9991.7
3.8588e+05,-9991.7
3.861e+05,-9992
3.861e+05,-9992
3.8612e+05,-9992
3.8613e+05,-9992
3.8613e+05,-9992
3.8623e+05,-9992
3.8623e+05,-9992
3.8624e+05,-9992
3.8626e+05,-9992
3.8627e+05,-9992
3.8648e+05,-9992.3
3.865e+05,-9992.3
3.8651e+05,-9992.3
3.8653e+05,-9992.3
3.866e+05,-9992.3
3.8662e+05,-9992.3
3.8662e+05,-9992.3
3.8666e+05,-9992.3
3.8669e+05,-9992.3
3.8669e+05,-9992.3
3.8673e+05,-9992.3
3.8756e+05,-9992.5
3.8764e+05,-9992.5
3.8764e+05,-9992.5
3.8767e+05,-9992.5
3.8767e+05,-9992.5
3.8768e+05,-9992.5
3.8777e+05,-9992.5
3.8777e+05,-9992.5
3.8782e+05,-9992.5
3.8803e+05,-9992.5
3.8804e+05,-9992.5
3.8806e+05,-9992.5
3.8816e+05,-9992.5
3.8821e+05,-9992.5
3.8822e+05,-9992.5
3.8833e+05,-9992.5
3.8839e+05,-9992.5
3.8842e+05,-9992.6
3.8842e+05,-9992.6
3.8844e+05,-9992.6
3.8852e+05,-9992.6
3.8854e+05,-9992.6
3.8859e+05,-9992.6
3.8859e+05,-9992.6
3.8877e+05,-9992.6
3.8877e+05,-9992.6
3.888e+05,-9992.8
3.8883e+05,-9992.8
3.8883e+05,-9992.8
3.8885e+05,-9992.8
3.8893e+05,-9992.8
3.8898e+05,-9992.8
3.8913e+05,-9992.8
3.8915e+05,-9992.8
3.8919e+05,-9992.9
3.8921e+05,-9992.9
3.8928e+05,-9992.9
3.8931e+05,-9992.9
3.8936e+05,-9992.9
3.8949e+05,-9992.9
3.8953e+05,-9992.9
3.8957e+05,-9993.1
3.896e+05,-9993.1
3.896e+05,-9993.1
3.897e+05,-9993.1
3.8972e+05,-9993.1
3.8974e+05,-9993.4
3.8985e+05,-9993.4
3.899e+05,-9993.4
3.8995e+05,-9993.4
3.8995e+05,-9993.4
3.8998e+05,-9993.4
3.9008e+05,-9993.4
3.9015e+05,-9993.4
3.9051e+05,-9993.5
3.9057e+05,-9993.5
3.9058e+05,-9993.5
3.9058e+05,-9993.5
3.9066e+05,-9993.5
3.9072e+05,-9993.5
3.9075e+05,-9993.5
3.9075e+05,-9993.6
3.9086e+05,-9993.6
3.9086e+05,-9993.6
3.909e+05,-9993.6
3.909e+05,-9993.6
3.9094e+05,-9993.6
3.9101e+05,-9993.6
3.911e+05,-9993.6
3.911e+05,-9993.6
3.9114e+05,-9993.9
3.9125e+05,-9993.9
3.9125e+05,-9993.9
3.9128e+05,-9993.9
3.9129e+05,-9993.9
3.913e+05,-9993.9
3.9144e+05,-9993.9
3.9149e+05,-9993.9
3.9152e+05,-9993.9
3.9164e+05,-9994
3.9166e+05,-9994
3.9187e+05,-9994
3.9188e+05,-9994.8
3.919e+05,-9994.8
3.9202e+05,-9994.8
3.9205e+05,-9994.8
3.9205e+05,-9994.8
3.9218e+05,-9994.8
3.9219e+05,-9994.8
3.9225e+05,-9994.8
3.9231e+05,-9995.1
3.924e+05,-9995.1
3.9243e+05,-9995.6
3.9257e+05,-9995.6
3.9264e+05,-9995.6
3.9264e+05,-9995.6
3.9268e+05,-9995.6
3.9268e+05,-9995.6
3.9274e+05,-9995.6
3.9279e+05,-9995.6
3.928e+05,-9995.6
3.9307e+05,-9995.6
3.9389e+05,-9995.6
3.9422e+05,-9995.9
3.9426e+05,-9995.9
3.9433e+05,-9995.9
3.9434e+05,-9995.9
3.9446e+05,-9995.9
3.9456e+05,-9995.9
3.9472e+05,-9995.9
3.9482e+05,-9995.9
3.9489e+05,-9996.3
3.9494e+05,-9996.3
3.9495e+05,-9996.3
3.9499e+05,-9996.3
3.9509e+05,-9996.3
3.9511e+05,-9996.3
3.9511e+05,-9996.3
3.9533e+05,-9996.3
3.9534e+05,-9997
3.9538e+05,-9997
3.9548e+05,-9997
3.9549e+05,-9997
3.957e+05,-9997
3.9576e+05,-9997
3.9615e+05,-9997.1
3.9619e+05,-9997.1
3.9625e+05,-9997.1
3.9626e+05,-9997.1
3.9634e+05,-9997.1
3.9649e+05,-9997.1
3.9657e+05,-9997.1
3.9662e+05,-9997.2
3.9663e+05,-9997.2
3.9664e+05,-9997.2
3.9667e+05,-9997.2
3.9677e+05,-9997.2
3.9687e+05,-9997.3
3.9692e+05,-9997.3
3.9701e+05,-9997.3
3.9703e+05,-9997.5
3.9706e+05,-9997.5
3.9708e+05,-9997.5
3.9726e+05,-9997.5
3.973e+05,-9997.5
3.974e+05,-9997.5
3.9744e+05,-9997.5
3.979e+05,-9997.5
3.9879e+05,-9997.6
3.988e+05,-9997.6
3.9883e+05,-9997.6
3.9883e+05,-9997.7
3.9893e+05,-9997.7
3.9895e+05,-9997.7
3.9907e+05,-9997.7
3.9918e+05,-9997.7
3.9919e+05,-9997.7
3.9922e+05,-9997.7
3.9922e+05,-9997.7
3.9922e+05,-9997.7
3.9922e+05,-9997.7
3.9945e+05,-9997.7
3.9966e+05,-9998
3.9969e+05,-9998
3.9972e+05,-9998
3.9982e+05,-9998
3.9983e+05,-9998
3.9995e+05,-9998
3.9999e+05,-9998
3.9999e+05,-9998
4.0038e+05,-9998
4.0046e+05,-9998.2
4.0048e+05,-9998.2
4.0053e+05,-9998.2
4.0059e+05,-9998.2
4.006e+05,-9998.2
4.0072e+05,-9998.2
4.0076e+05,-9998.2
4.0087e+05,-9999.1
4.0091e+05,-9999.1
4.0095e+05,-9999.1
4.0096e+05,-9999.1
4.0097e+05,-9999.1
4.0099e+05,-9999.4
4.0111e+05,-9999.4
4.0114e+05,-9999.4
4.0123e+05,-9999.4
4.0125e+05,-9999.4
4.0137e+05,-9999.4
4.0139e+05,-9999.4
4.014e+05,-9999.4
4.0152e+05,-9999.4
4.0176e+05,-10001
4.0183e+05,-10001
4.0188e+05,-10001
4.0191e+05,-10001
4.0199e+05,-10001
4.0202e+05,-10001
4.0213e+05,-10001
4.0239e+05,-10001
4.03e+05,-10001
4.0355e+05,-10001
4.0365e+05,-10001
4.0574e+05,-10001
4.0575e+05,-10001
4.0581e+05,-10001
4.0584e+05,-10001
4.0588e+05,-10001
4.0594e+05,-10001
4.0598e+05,-10001
4.0612e+05,-10001
4.0692e+05,-10001
4.07e+05,-10001
4.0783e+05,-10001
4.1096e+05,-10002
4.1097e+05,-10002
4.1099e+05,-10002
4.1112e+05,-10002
4.1114e+05,-10002
4.1117e+05,-10002
4.1117e+05,-10002
4.1121e+05,-10002
4.1125e+05,-10002
4.1135e+05,-10002
4.1176e+05,-10002
4.1189e+05,-10002
4.119e+05,-10002
4.1193e+05,-10002
4.1194e+05,-10002
4.1202e+05,-10002
4.1209e+05,-10002
4.1211e+05,-10002
4.1275e+05,-10002
4.13e+05,-10002
4.1303e+05,-10002
4.1316e+05,-10002
4.1326e+05,-10002
4.1331e+05,-10002
4.1342e+05,-10002
4.1342e+05,-10002
4.1343e+05,-10002
4.1345e+05,-10002
4.1348e+05,-10002
4.1387e+05,-10002
4.1431e+05,-10002
4.1507e+05,-10002
4.1513e+05,-10002
4.1633e+05,-10002
4.1645e+05,-10002
4.1647e+05,-10002
4.1649e+05,-10002
4.1649e+05,-10002
4.1654e+05,-10002
4.1657e+05,-10002
4.166e+05,-10002
4.1661e+05,-10002
4.172e+05,-10002
4.1761e+05,-10003
4.1763e+05,-10003
4.1769e+05,-10003
4.1772e+05,-10003
4.1774e+05,-10003
4.1776e+05,-10003
4.1786e+05,-10003
4.1811e+05,-10003
4.1812e+05,-10003
4.1814e+05,-10003
4.1824e+05,-10003
4.1825e+05,-10003
4.1825e+05,-10003
4.1838e+05,-10003
4.1839e+05,-10003
4.1845e+05,-10003
4.1849e+05,-10003
4.185e+05,-10003
4.1852e+05,-10003
4.1863e+05,-10003
4.1863e+05,-10003
4.1866e+05,-10003
4.1888e+05,-10003
4.1888e+05,-10003
4.189e+05,-10003
4.1901e+05,-10003
4.1912e+05,-10003
4.1915e+05,-10003
4.1915e+05,-10003
4.1916e+05,-10003
4.1922e+05,-10003
4.1926e+05,-10003
4.1927e+05,-10003
4.1927e+05,-10003
4.1928e+05,-10003
4.1939e+05,-10003
4.1953e+05,-10003
4.1953e+05,-10003
4.1954e+05,-10003
4.1958e+05,-10003
4.196e+05,-10003
4.1964e+05,-10003
4.1999e+05,-10003
4.203e+05,-10003
4.2036e+05,-10003
4.204e+05,-10003
4.2042e+05,-10003
4.2042e+05,-10003
4.2054e+05,-10003
4.2068e+05,-10003
4.2069e+05,-10003
4.2086e+05,-10003
4.2094e+05,-10003
4.2118e+05,-10003
4.2145e+05,-10003
4.2151e+05,-10003
4.2153e+05,-10003
4.2157e+05,-10003
4.2157e+05,-10003
4.2169e+05,-10003
4.2181e+05,-10003
4.2191e+05,-10003
4.2195e+05,-10003
4.2195e+05,-10003
4.2207e+05,-10003
4.2207e+05,-10003
4.2219e+05,-10003
4.2221e+05,-10003
4.2228e+05,-10004
4.2229e+05,-10004
4.2233e+05,-10004
4.2234e+05,-10004
4.2245e+05,-10004
4.2257e+05,-10004
4.2259e+05,-10004
4.2304e+05,-10004
4.2314e+05,-10004
4.2386e+05,-10004
7.2e+05,-10004
