observableId	simulationConditionId	measurement	time	noiseParameter
obs_cycA__nuc_median	wt	0.49308959718650064	19382.84001	0.883723324
obs_cycA__nuc_median	wt	0.49542863851878044	19583.20625	0.882702996
obs_cycA__nuc_median	wt	0.4977117952182818	19783.98016	0.881683847
obs_cycA__nuc_median	wt	0.49992973733292095	19985.16337	0.880665874
obs_cycA__nuc_median	wt	0.5020728518354756	20186.75766	0.879649076
obs_cycA__nuc_median	wt	0.5041313184299439	20388.76455	0.878633452
obs_cycA__nuc_median	wt	0.5060952094126808	20591.1858	0.877619001
obs_cycA__nuc_median	wt	0.5079545995250937	20794.02319	0.876605721
obs_cycA__nuc_median	wt	0.509699695395443	20997.27831	0.875593611
obs_cycA__nuc_median	wt	0.5113209903478843	21200.95299	0.87458267
obs_cycA__nuc_median	wt	0.5128094301252673	21405.04894	0.873572896
obs_cycA__nuc_median	wt	0.5141566133178076	21609.56781	0.872564288
obs_cycA__nuc_median	wt	0.5153550030176808	21814.51152	0.871556844
obs_cycA__nuc_median	wt	0.5163981569524501	22019.8817	0.870550563
obs_cycA__nuc_median	wt	0.5172809788290922	22225.6802	0.869545445
obs_cycA__nuc_median	wt	0.5179999894195735	22431.9088	0.868541486
obs_cycA__nuc_median	wt	0.5185535866463334	22638.56921	0.867538687
obs_cycA__nuc_median	wt	0.518942336880479	22845.66341	0.866537046
obs_cycA__nuc_median	wt	0.5191692319244834	23053.19311	0.865536561
obs_cycA__nuc_median	wt	0.5192399439997557	23261.16023	0.864537231
obs_cycA__nuc_median	wt	0.5191630592311942	23469.56648	0.863539055
obs_cycA__nuc_median	wt	0.518950260529885	23678.41384	0.862542032
obs_cycA__nuc_median	wt	0.5186164549493965	23887.70416	0.86154616
obs_cycA__nuc_median	wt	0.5181798499056999	24097.43929	0.860551437
obs_cycA__nuc_median	wt	0.5176619652016298	24307.62114	0.859557863
obs_cycA__nuc_median	wt	0.5170875094270766	24518.25162	0.858565436
obs_cycA__nuc_median	wt	0.5164842249933448	24729.33265	0.857574155
obs_cycA__nuc_median	wt	0.5158826178554574	24940.86615	0.856584019
obs_cycA__nuc_median	wt	0.5153156043148022	25152.85409	0.855595026
